,dptompio,codigo_ver,nom_dep,nomb_mpio,nombre_ver
0,5660,566000,ANTIOQUIA,SAN LUIS,ALTAVISTA RIO CLARO
1,5660,566001,ANTIOQUIA,SAN LUIS,BUENOS AIRES
2,5660,566002,ANTIOQUIA,SAN LUIS,BUENOS AIRES
3,5660,566003,ANTIOQUIA,SAN LUIS,CAIMITAL
4,5660,566004,ANTIOQUIA,SAN LUIS,CAMPOALEGRE
5,5660,566005,ANTIOQUIA,SAN LUIS,CARACOLÍ
6,5660,566006,ANTIOQUIA,SAN LUIS,CHICUALÍ
7,5660,566007,ANTIOQUIA,SAN LUIS,CONTRERAS
8,5660,566008,ANTIOQUIA,SAN LUIS,CORDIALIDAD
9,5660,566009,ANTIOQUIA,SAN LUIS,CUBA
10,5660,566010,ANTIOQUIA,SAN LUIS,DINDAL
11,5660,566011,ANTIOQUIA,SAN LUIS,EL CRUCE
12,5660,566013,ANTIOQUIA,SAN LUIS,EL JORDAN
13,5660,566014,ANTIOQUIA,SAN LUIS,EL OLIVO
14,5660,566015,ANTIOQUIA,SAN LUIS,EL PESCADO
15,5660,566016,ANTIOQUIA,SAN LUIS,EL POPAL
16,5660,566018,ANTIOQUIA,SAN LUIS,EL PORVENIR
17,5660,566019,ANTIOQUIA,SAN LUIS,EL PRODIGIO
18,5660,566020,ANTIOQUIA,SAN LUIS,EL PRODIGIO
19,5660,566021,ANTIOQUIA,SAN LUIS,EL PUÑO
20,5660,566023,ANTIOQUIA,SAN LUIS,EL SILENCIO
21,5660,566024,ANTIOQUIA,SAN LUIS,EL SOCORRO
22,5660,566025,ANTIOQUIA,SAN LUIS,EL TRIQUE
23,5660,566026,ANTIOQUIA,SAN LUIS,GALLEGO
24,5660,566027,ANTIOQUIA,SAN LUIS,GUACIMITO
25,5660,566028,ANTIOQUIA,SAN LUIS,GUADALAJARA
26,5660,566029,ANTIOQUIA,SAN LUIS,JAGUA BARTOLITO
27,5660,566030,ANTIOQUIA,SAN LUIS,JAGUA FLOR
28,5660,566031,ANTIOQUIA,SAN LUIS,JOSEFINA
29,5660,566032,ANTIOQUIA,SAN LUIS,LA ARABIA
30,5660,566033,ANTIOQUIA,SAN LUIS,LA ARAUCA
31,5660,566034,ANTIOQUIA,SAN LUIS,LA AURORA
32,5660,566035,ANTIOQUIA,SAN LUIS,LA AURORA
33,5660,566036,ANTIOQUIA,SAN LUIS,LA CAÑADA
34,5660,566037,ANTIOQUIA,SAN LUIS,LA CRISTALINA
35,5660,566038,ANTIOQUIA,SAN LUIS,LA CUMBRE
36,5660,566039,ANTIOQUIA,SAN LUIS,LA ESTRELLA
37,5660,566040,ANTIOQUIA,SAN LUIS,LA FLOR
38,5660,566041,ANTIOQUIA,SAN LUIS,LA GARRUCHA
39,5660,566042,ANTIOQUIA,SAN LUIS,LA GAVIOTA
40,5660,566043,ANTIOQUIA,SAN LUIS,LA HABANA
41,5660,566044,ANTIOQUIA,SAN LUIS,LA INDEPENDENCIA
42,5660,566045,ANTIOQUIA,SAN LUIS,LA LAGUNA
43,5660,566046,ANTIOQUIA,SAN LUIS,LA LINDA
44,5660,566047,ANTIOQUIA,SAN LUIS,LA MERCED
45,5660,566048,ANTIOQUIA,SAN LUIS,LA MESA
46,5660,566049,ANTIOQUIA,SAN LUIS,LA MESETA
47,5660,566050,ANTIOQUIA,SAN LUIS,LA PALESTINA
48,5660,566051,ANTIOQUIA,SAN LUIS,LA PALMA
49,5660,566052,ANTIOQUIA,SAN LUIS,LA PALMERA
50,5660,566053,ANTIOQUIA,SAN LUIS,LA TEBAIDA
51,5660,566054,ANTIOQUIA,SAN LUIS,LAS CONFUSAS
52,5660,566055,ANTIOQUIA,SAN LUIS,LAS MARGARITAS
53,5660,566056,ANTIOQUIA,SAN LUIS,LIMONAR
54,5660,566057,ANTIOQUIA,SAN LUIS,LOS CIRUELOS
55,5660,566058,ANTIOQUIA,SAN LUIS,LOS PLANES
56,5660,566059,ANTIOQUIA,SAN LUIS,LUISA GARCÍA
57,5660,566060,ANTIOQUIA,SAN LUIS,MALNOMBRE
58,5660,566061,ANTIOQUIA,SAN LUIS,MANIZALES
59,5660,566062,ANTIOQUIA,SAN LUIS,MINARRICA
60,5660,566063,ANTIOQUIA,SAN LUIS,MONTELORO
61,5660,566064,ANTIOQUIA,SAN LUIS,MONTENEGRO
62,5660,566065,ANTIOQUIA,SAN LUIS,PALACIO
63,5660,566066,ANTIOQUIA,SAN LUIS,PARAGUAY
64,5660,566067,ANTIOQUIA,SAN LUIS,PATIO BONITO
65,5660,566069,ANTIOQUIA,SAN LUIS,PEDREGAL
66,5660,566070,ANTIOQUIA,SAN LUIS,PIEDRAS BLANCAS
67,5660,566071,ANTIOQUIA,SAN LUIS,PRIMAVERA
68,5660,566072,ANTIOQUIA,SAN LUIS,SALAMBRINA
69,5660,566073,ANTIOQUIA,SAN LUIS,SAN ANTONIO
70,5660,566074,ANTIOQUIA,SAN LUIS,SAN ANTONIO
71,5660,566075,ANTIOQUIA,SAN LUIS,SAN ATANASIO
72,5660,566076,ANTIOQUIA,SAN LUIS,SAN CAYETANO
73,5660,566077,ANTIOQUIA,SAN LUIS,SAN FRANCISCO
74,5660,566078,ANTIOQUIA,SAN LUIS,SAN PABLO
75,5660,566079,ANTIOQUIA,SAN LUIS,SANTA BARBARA
76,5660,566080,ANTIOQUIA,SAN LUIS,SANTA ISABEL
77,5660,566081,ANTIOQUIA,SAN LUIS,SANTA LUCÍA
78,5660,566082,ANTIOQUIA,SAN LUIS,SANTA RITA
79,5660,566083,ANTIOQUIA,SAN LUIS,SANTA ROSA
80,5660,566084,ANTIOQUIA,SAN LUIS,SOPETRAN
81,5660,566085,ANTIOQUIA,SAN LUIS,TOMÍN
82,5660,566086,ANTIOQUIA,SAN LUIS,TOMOGÓ
83,5001,5001001,ANTIOQUIA,MEDELLÍN,AGUAS FRIAS
84,5001,5001002,ANTIOQUIA,MEDELLÍN,ALTAVISTA CENTRAL
85,5001,5001003,ANTIOQUIA,MEDELLÍN,BARRO BLANCO
86,5001,5001004,ANTIOQUIA,MEDELLÍN,BOQUERON
87,5001,5001005,ANTIOQUIA,MEDELLÍN,BUGA PATIO BONITO
88,5001,5001006,ANTIOQUIA,MEDELLÍN,EL ASTILLERO
89,5001,5001007,ANTIOQUIA,MEDELLÍN,EL CARMELO
90,5001,5001008,ANTIOQUIA,MEDELLÍN,EL CERRO
91,5001,5001009,ANTIOQUIA,MEDELLÍN,EL CORAZÓN EL MORRO
92,5001,5001010,ANTIOQUIA,MEDELLÍN,EL JARDÍN
93,5001,5001011,ANTIOQUIA,MEDELLÍN,EL LLANO
94,5001,5001012,ANTIOQUIA,MEDELLÍN,EL LLANO (SANTA ELENA)
95,5001,5001013,ANTIOQUIA,MEDELLÍN,EL PATIO
96,5001,5001014,ANTIOQUIA,MEDELLÍN,EL PICACHO
97,5001,5001015,ANTIOQUIA,MEDELLÍN,EL PLACER
98,5001,5001016,ANTIOQUIA,MEDELLÍN,EL PLAN
99,5001,5001017,ANTIOQUIA,MEDELLÍN,EL SALADO
100,5001,5001018,ANTIOQUIA,MEDELLÍN,EL UVITO
101,5001,5001019,ANTIOQUIA,MEDELLÍN,EL YOLOMBO
102,5001,5001020,ANTIOQUIA,MEDELLÍN,LA ALDEA
103,5001,5001021,ANTIOQUIA,MEDELLÍN,LA CUCHILLA
104,5001,5001022,ANTIOQUIA,MEDELLÍN,LA ESPERANZA
105,5001,5001023,ANTIOQUIA,MEDELLÍN,LA FLORIDA
106,5001,5001024,ANTIOQUIA,MEDELLÍN,LA FRISOLA
107,5001,5001025,ANTIOQUIA,MEDELLÍN,LA ILUSIÓN
108,5001,5001026,ANTIOQUIA,MEDELLÍN,LA LOMA
109,5001,5001027,ANTIOQUIA,MEDELLÍN,LA PALMA
110,5001,5001028,ANTIOQUIA,MEDELLÍN,LA PLAYAS
111,5001,5001029,ANTIOQUIA,MEDELLÍN,LA SUCIA
112,5001,5001030,ANTIOQUIA,MEDELLÍN,LA SUIZA
113,5001,5001031,ANTIOQUIA,MEDELLÍN,LA VERDE
114,5001,5001032,ANTIOQUIA,MEDELLÍN,LAS PALMAS
115,5001,5001033,ANTIOQUIA,MEDELLÍN,MAZO
116,5001,5001034,ANTIOQUIA,MEDELLÍN,MEDIA LUNA
117,5001,5001035,ANTIOQUIA,MEDELLÍN,MONTANITA
118,5001,5001036,ANTIOQUIA,MEDELLÍN,NARANJAL
119,5001,5001037,ANTIOQUIA,MEDELLÍN,PAJARITO
120,5001,5001038,ANTIOQUIA,MEDELLÍN,PEDREGAL ALTO
121,5001,5001039,ANTIOQUIA,MEDELLÍN,PIEDRA GORDA
122,5001,5001040,ANTIOQUIA,MEDELLÍN,PIEDRAS BLANCAS-MATASANO
123,5001,5001041,ANTIOQUIA,MEDELLÍN,POTRERA MISERENGA
124,5001,5001042,ANTIOQUIA,MEDELLÍN,POTRERITO
125,5001,5001043,ANTIOQUIA,MEDELLÍN,SAN JOSÉ
126,5001,5001044,ANTIOQUIA,MEDELLÍN,SAN JOSÉ DE LA MONTAÑA
127,5001,5001045,ANTIOQUIA,MEDELLÍN,SAN JOSÉ DE MANZANILLO
128,5001,5001046,ANTIOQUIA,MEDELLÍN,SAN PABLO
129,5001,5001047,ANTIOQUIA,MEDELLÍN,SANTA ELENEA SECTOR CENTRAL
130,5001,5001048,ANTIOQUIA,MEDELLÍN,SECTOR CENTRAL
131,5001,5001049,ANTIOQUIA,MEDELLÍN,TRAVESIAS
132,5001,5001050,ANTIOQUIA,MEDELLÍN,URQUITA
133,5001,5001051,ANTIOQUIA,MEDELLÍN,VOLCANA GUAYABAL
134,5001,5001052,ANTIOQUIA,MEDELLÍN,YARUMALITO
135,5002,5002001,ANTIOQUIA,ABEJORRAL,VEREDA ALTAMIRA
136,5002,5002002,ANTIOQUIA,ABEJORRAL,VEREDA ALTO BONITO
137,5002,5002003,ANTIOQUIA,ABEJORRAL,VEREDA ALTO DE LETRAS
138,5002,5002004,ANTIOQUIA,ABEJORRAL,VEREDA AURES ARRIBA
139,5002,5002005,ANTIOQUIA,ABEJORRAL,VEREDA AURES EL SILENCIO
140,5002,5002006,ANTIOQUIA,ABEJORRAL,VEREDA CAÑAVERAL
141,5002,5002007,ANTIOQUIA,ABEJORRAL,VEREDA CARRIZALES
142,5002,5002008,ANTIOQUIA,ABEJORRAL,VEREDA CHAGUAL
143,5002,5002009,ANTIOQUIA,ABEJORRAL,VEREDA COMBIA
144,5002,5002010,ANTIOQUIA,ABEJORRAL,VEREDA CORINTO
145,5002,5002011,ANTIOQUIA,ABEJORRAL,VEREDA EL BUEY
146,5002,5002012,ANTIOQUIA,ABEJORRAL,VEREDA EL BUEY COLMENAS
147,5002,5002013,ANTIOQUIA,ABEJORRAL,VEREDA EL CARMELO
148,5002,5002014,ANTIOQUIA,ABEJORRAL,VEREDA EL CARRIZAL
149,5002,5002015,ANTIOQUIA,ABEJORRAL,VEREDA EL CHAGUALO
150,5002,5002016,ANTIOQUIA,ABEJORRAL,VEREDA EL ERIZO
151,5002,5002017,ANTIOQUIA,ABEJORRAL,VEREDA EL GRANADILLO
152,5002,5002018,ANTIOQUIA,ABEJORRAL,VEREDA EL GUAICO
153,5002,5002019,ANTIOQUIA,ABEJORRAL,VEREDA EL MORRON
154,5002,5002020,ANTIOQUIA,ABEJORRAL,VEREDA EL VERSUBIO
155,5002,5002021,ANTIOQUIA,ABEJORRAL,VEREDA EL VOLCAN
156,5002,5002022,ANTIOQUIA,ABEJORRAL,VEREDA GUAYABAL
157,5002,5002023,ANTIOQUIA,ABEJORRAL,VEREDA GUAYAQUIL
158,5002,5002024,ANTIOQUIA,ABEJORRAL,VEREDA LA BETULIA
159,5002,5002025,ANTIOQUIA,ABEJORRAL,VEREDA LA CASCADA
160,5002,5002026,ANTIOQUIA,ABEJORRAL,VEREDA LA CIRCITA
161,5002,5002027,ANTIOQUIA,ABEJORRAL,VEREDA LA CORDILLERA
162,5002,5002028,ANTIOQUIA,ABEJORRAL,VEREDA LA ESPERANZA
163,5002,5002029,ANTIOQUIA,ABEJORRAL,VEREDA LA FLORIDA
164,5002,5002030,ANTIOQUIA,ABEJORRAL,VEREDA LA LABOR
165,5002,5002031,ANTIOQUIA,ABEJORRAL,VEREDA LA LOMA
166,5002,5002032,ANTIOQUIA,ABEJORRAL,VEREDA LA NUBIA
167,5002,5002033,ANTIOQUIA,ABEJORRAL,VEREDA LA PEÑA
168,5002,5002034,ANTIOQUIA,ABEJORRAL,VEREDA LA PERDIDA
169,5002,5002035,ANTIOQUIA,ABEJORRAL,VEREDA LA POLKA
170,5002,5002036,ANTIOQUIA,ABEJORRAL,VEREDA LA PRIMAVERA
171,5002,5002037,ANTIOQUIA,ABEJORRAL,VEREDA LA SALTADERA
172,5002,5002038,ANTIOQUIA,ABEJORRAL,VEREDA LA SAMARIA
173,5002,5002039,ANTIOQUIA,ABEJORRAL,VEREDA LA VICTORIA
174,5002,5002040,ANTIOQUIA,ABEJORRAL,VEREDA LLANADAS
175,5002,5002041,ANTIOQUIA,ABEJORRAL,VEREDA LLANO GRANDE
176,5002,5002042,ANTIOQUIA,ABEJORRAL,VEREDA LOMA PARTE BAJA
177,5002,5002043,ANTIOQUIA,ABEJORRAL,VEREDA LOS RASTROJOS
178,5002,5002044,ANTIOQUIA,ABEJORRAL,VEREDA MATA DE GUADUA
179,5002,5002045,ANTIOQUIA,ABEJORRAL,VEREDA MONTEL ORO - EL REPOSO
180,5002,5002046,ANTIOQUIA,ABEJORRAL,VEREDA MORRO GORDO
181,5002,5002047,ANTIOQUIA,ABEJORRAL,VEREDA NARANJAL
182,5002,5002048,ANTIOQUIA,ABEJORRAL,VEREDA PANTANO NEGRO
183,5002,5002049,ANTIOQUIA,ABEJORRAL,VEREDA PIEDRA CANELA
184,5002,5002050,ANTIOQUIA,ABEJORRAL,VEREDA PORTUGAL
185,5002,5002051,ANTIOQUIA,ABEJORRAL,VEREDA PURINA
186,5002,5002052,ANTIOQUIA,ABEJORRAL,VEREDA QUEBRADANEGRA
187,5002,5002053,ANTIOQUIA,ABEJORRAL,VEREDA QUEBRADONA ABAJO
188,5002,5002054,ANTIOQUIA,ABEJORRAL,VEREDA QUEBRADONA ARRIBA
189,5002,5002055,ANTIOQUIA,ABEJORRAL,VEREDA SAN BARTOLO
190,5002,5002056,ANTIOQUIA,ABEJORRAL,VEREDA SAN BERNARDO
191,5002,5002057,ANTIOQUIA,ABEJORRAL,VEREDA SAN JOSE
192,5002,5002058,ANTIOQUIA,ABEJORRAL,VEREDA SAN LUIS
193,5002,5002059,ANTIOQUIA,ABEJORRAL,VEREDA SAN PEDRO
194,5002,5002060,ANTIOQUIA,ABEJORRAL,VEREDA SAN VICENTE
195,5002,5002061,ANTIOQUIA,ABEJORRAL,VEREDA SANTA  ANA
196,5002,5002062,ANTIOQUIA,ABEJORRAL,VEREDA SANTA CATALINA
197,5002,5002063,ANTIOQUIA,ABEJORRAL,VEREDA SOTAYAC
198,5002,5002064,ANTIOQUIA,ABEJORRAL,VEREDA YARUMAL
199,5004,5004001,ANTIOQUIA,ABRIAQUÍ,CORCOBADO
200,5004,5004002,ANTIOQUIA,ABRIAQUÍ,EL CEJEN
201,5004,5004003,ANTIOQUIA,ABRIAQUÍ,LA ANTIGUA
202,5004,5004004,ANTIOQUIA,ABRIAQUÍ,LA NANCUY
203,5004,5004005,ANTIOQUIA,ABRIAQUÍ,LA TIMOTEA
204,5004,5004006,ANTIOQUIA,ABRIAQUÍ,LAS JUNTAS
205,5004,5004007,ANTIOQUIA,ABRIAQUÍ,MONOS
206,5004,5004008,ANTIOQUIA,ABRIAQUÍ,PIEDRAS
207,5004,5004009,ANTIOQUIA,ABRIAQUÍ,POTREROS
208,5004,5004010,ANTIOQUIA,ABRIAQUÍ,SAN JOSÉ
209,5004,5004011,ANTIOQUIA,ABRIAQUÍ,SAN RUPERTO
210,5004,5004012,ANTIOQUIA,ABRIAQUÍ,SANTA TERESA
211,5021,5021001,ANTIOQUIA,ALEJANDRÍA,CRUCES
212,5021,5021002,ANTIOQUIA,ALEJANDRÍA,EL CARBON
213,5021,5021003,ANTIOQUIA,ALEJANDRÍA,EL CERRO
214,5021,5021004,ANTIOQUIA,ALEJANDRÍA,EL POPO
215,5021,5021005,ANTIOQUIA,ALEJANDRÍA,EL RESPALDO
216,5021,5021006,ANTIOQUIA,ALEJANDRÍA,LA INMACULADA
217,5021,5021007,ANTIOQUIA,ALEJANDRÍA,LA PAVA
218,5021,5021008,ANTIOQUIA,ALEJANDRÍA,PIEDRAS
219,5021,5021009,ANTIOQUIA,ALEJANDRÍA,REMOLINO
220,5021,5021010,ANTIOQUIA,ALEJANDRÍA,SAN JOSE
221,5021,5021011,ANTIOQUIA,ALEJANDRÍA,SAN LORENZO
222,5021,5021012,ANTIOQUIA,ALEJANDRÍA,SAN MIGUEL
223,5021,5021013,ANTIOQUIA,ALEJANDRÍA,SAN PEDRO
224,5021,5021014,ANTIOQUIA,ALEJANDRÍA,TOCAIMA
225,5030,5030001,ANTIOQUIA,AMAGÁ,CAMILO C
226,5030,5030002,ANTIOQUIA,AMAGÁ,EL CEDRO
227,5030,5030003,ANTIOQUIA,AMAGÁ,EL GUAIMARAL
228,5030,5030004,ANTIOQUIA,AMAGÁ,EL MORRO
229,5030,5030005,ANTIOQUIA,AMAGÁ,LA CLARITA 1
230,5030,5030006,ANTIOQUIA,AMAGÁ,LA CLARITA 2
231,5030,5030007,ANTIOQUIA,AMAGÁ,LA DELGADITA
232,5030,5030008,ANTIOQUIA,AMAGÁ,LA FERRERIA
233,5030,5030009,ANTIOQUIA,AMAGÁ,LA GUALI
234,5030,5030010,ANTIOQUIA,AMAGÁ,LAS PEÑAS
235,5030,5030011,ANTIOQUIA,AMAGÁ,MALABRIGO
236,5030,5030012,ANTIOQUIA,AMAGÁ,MANI DEL CARDAL
237,5030,5030013,ANTIOQUIA,AMAGÁ,MINAS
238,5030,5030014,ANTIOQUIA,AMAGÁ,NECHI
239,5030,5030015,ANTIOQUIA,AMAGÁ,NICANOR RESTREPO
240,5030,5030016,ANTIOQUIA,AMAGÁ,PIEDECUESTA
241,5030,5030017,ANTIOQUIA,AMAGÁ,PUEBLITO DE LOS BOLIVARES
242,5030,5030018,ANTIOQUIA,AMAGÁ,PUEBLITO DE LOS SANCHEZ
243,5030,5030019,ANTIOQUIA,AMAGÁ,PUEBLITO DE SAN JOSE
244,5030,5030020,ANTIOQUIA,AMAGÁ,TRAVESIAS
245,5030,5030021,ANTIOQUIA,AMAGÁ,YARUMAL
246,5031,5031001,ANTIOQUIA,AMALFI,ARENAS BLANCAS
247,5031,5031002,ANTIOQUIA,AMALFI,BOQUERON
248,5031,5031003,ANTIOQUIA,AMALFI,CARACOLI
249,5031,5031004,ANTIOQUIA,AMALFI,CESTILLAL
250,5031,5031005,ANTIOQUIA,AMALFI,CRUCERO MATA
251,5031,5031006,ANTIOQUIA,AMALFI,CRUCES
252,5031,5031007,ANTIOQUIA,AMALFI,EL CAÑAL
253,5031,5031008,ANTIOQUIA,AMALFI,EL CASTILLO
254,5031,5031009,ANTIOQUIA,AMALFI,EL DORADO
255,5031,5031010,ANTIOQUIA,AMALFI,EL ENCANTO
256,5031,5031011,ANTIOQUIA,AMALFI,EL GUAICO
257,5031,5031012,ANTIOQUIA,AMALFI,EL JARDIN
258,5031,5031013,ANTIOQUIA,AMALFI,EL LAGARTO
259,5031,5031014,ANTIOQUIA,AMALFI,EL RETIRO
260,5031,5031015,ANTIOQUIA,AMALFI,EL RIO
261,5031,5031016,ANTIOQUIA,AMALFI,EL SILENCIO
262,5031,5031017,ANTIOQUIA,AMALFI,EL TAPARO
263,5031,5031018,ANTIOQUIA,AMALFI,EL TIGRILLO
264,5031,5031019,ANTIOQUIA,AMALFI,GUAMOCO
265,5031,5031020,ANTIOQUIA,AMALFI,GUAYABITO
266,5031,5031021,ANTIOQUIA,AMALFI,LA ALDEA
267,5031,5031022,ANTIOQUIA,AMALFI,LA AREIZA
268,5031,5031023,ANTIOQUIA,AMALFI,LA BLANQUITA - LA ESPERANZA
269,5031,5031024,ANTIOQUIA,AMALFI,LA CLARA
270,5031,5031025,ANTIOQUIA,AMALFI,LA CRISTALINA
271,5031,5031026,ANTIOQUIA,AMALFI,LA GARDENIA
272,5031,5031027,ANTIOQUIA,AMALFI,LA GURRIA
273,5031,5031028,ANTIOQUIA,AMALFI,LA GUYANA
274,5031,5031029,ANTIOQUIA,AMALFI,LA MANGUITA
275,5031,5031030,ANTIOQUIA,AMALFI,LA MARGARITA
276,5031,5031031,ANTIOQUIA,AMALFI,LA MARIA
277,5031,5031032,ANTIOQUIA,AMALFI,LA PICARDIA
278,5031,5031033,ANTIOQUIA,AMALFI,LA VETILLA
279,5031,5031034,ANTIOQUIA,AMALFI,LA VIBORA
280,5031,5031035,ANTIOQUIA,AMALFI,LAS ANIMAS
281,5031,5031036,ANTIOQUIA,AMALFI,LAS PAVAS
282,5031,5031037,ANTIOQUIA,AMALFI,LOS MANGOS
283,5031,5031038,ANTIOQUIA,AMALFI,LOS TOROS
284,5031,5031039,ANTIOQUIA,AMALFI,MANZANILLO
285,5031,5031040,ANTIOQUIA,AMALFI,MARIA TERESA
286,5031,5031041,ANTIOQUIA,AMALFI,MONDRAGON
287,5031,5031042,ANTIOQUIA,AMALFI,MONOS
288,5031,5031043,ANTIOQUIA,AMALFI,MONTEBELLO
289,5031,5031044,ANTIOQUIA,AMALFI,NARANJAL
290,5031,5031045,ANTIOQUIA,AMALFI,NARANJITOS
291,5031,5031046,ANTIOQUIA,AMALFI,PINTO LIMON
292,5031,5031047,ANTIOQUIA,AMALFI,POCORÓ
293,5031,5031048,ANTIOQUIA,AMALFI,PORTACHUELO
294,5031,5031049,ANTIOQUIA,AMALFI,RISARALDA
295,5031,5031050,ANTIOQUIA,AMALFI,ROMAZON
296,5031,5031051,ANTIOQUIA,AMALFI,SALAZAR
297,5031,5031052,ANTIOQUIA,AMALFI,SAN ANTONIO
298,5031,5031053,ANTIOQUIA,AMALFI,SAN MIGUEL
299,5031,5031054,ANTIOQUIA,AMALFI,SONADORA
300,5031,5031055,ANTIOQUIA,AMALFI,TINITA
301,5031,5031056,ANTIOQUIA,AMALFI,TINTACITA
302,5034,5034001,ANTIOQUIA,ANDES,ALTO CAÑAVERAL
303,5034,5034002,ANTIOQUIA,ANDES,ALTO DEL RAYO
304,5034,5034003,ANTIOQUIA,ANDES,ALTO SENÒN
305,5034,5034004,ANTIOQUIA,ANDES,BAJO CAÑAVERAL
306,5034,5034005,ANTIOQUIA,ANDES,BARCINO
307,5034,5034006,ANTIOQUIA,ANDES,CALIFORNIA
308,5034,5034007,ANTIOQUIA,ANDES,CASCAJERO
309,5034,5034008,ANTIOQUIA,ANDES,CHAPARRALITO
310,5034,5034009,ANTIOQUIA,ANDES,EGIPTO
311,5034,5034010,ANTIOQUIA,ANDES,EL BARCINTO
312,5034,5034011,ANTIOQUIA,ANDES,EL CARDAL
313,5034,5034012,ANTIOQUIA,ANDES,EL CEDRON
314,5034,5034013,ANTIOQUIA,ANDES,EL CHISPERO
315,5034,5034014,ANTIOQUIA,ANDES,EL CRUCERO
316,5034,5034015,ANTIOQUIA,ANDES,EL IGNACIO
317,5034,5034016,ANTIOQUIA,ANDES,EL LÌBANO
318,5034,5034017,ANTIOQUIA,ANDES,EL ROJO
319,5034,5034018,ANTIOQUIA,ANDES,EL TAPADO
320,5034,5034019,ANTIOQUIA,ANDES,GUAIMARAL
321,5034,5034020,ANTIOQUIA,ANDES,LA AGUADA
322,5034,5034021,ANTIOQUIA,ANDES,LA ARGENTINA
323,5034,5034022,ANTIOQUIA,ANDES,LA AVANZADA
324,5034,5034023,ANTIOQUIA,ANDES,LA BODEGA
325,5034,5034024,ANTIOQUIA,ANDES,LA BORRAJA
326,5034,5034025,ANTIOQUIA,ANDES,LA CEDRONA
327,5034,5034026,ANTIOQUIA,ANDES,LA CLARA
328,5034,5034027,ANTIOQUIA,ANDES,LA COMUNA
329,5034,5034028,ANTIOQUIA,ANDES,LA CRISTALINA
330,5034,5034029,ANTIOQUIA,ANDES,LA ERMITA
331,5034,5034030,ANTIOQUIA,ANDES,LA ESPERANZA_HOYO GRANDE
332,5034,5034031,ANTIOQUIA,ANDES,LA LEGIA
333,5034,5034032,ANTIOQUIA,ANDES,LA MANUELA
334,5034,5034033,ANTIOQUIA,ANDES,LA MESENIA
335,5034,5034034,ANTIOQUIA,ANDES,LA PIEDRA
336,5034,5034035,ANTIOQUIA,ANDES,LA PRADERA
337,5034,5034036,ANTIOQUIA,ANDES,LA ROCHELA
338,5034,5034037,ANTIOQUIA,ANDES,LA SIRIA
339,5034,5034038,ANTIOQUIA,ANDES,LA SOLEDAD
340,5034,5034039,ANTIOQUIA,ANDES,LA SOLITA
341,5034,5034040,ANTIOQUIA,ANDES,LAS COLONIAS
342,5034,5034041,ANTIOQUIA,ANDES,LAS FLORES
343,5034,5034042,ANTIOQUIA,ANDES,MEDIA LUNA
344,5034,5034043,ANTIOQUIA,ANDES,MONTE BLANCO
345,5034,5034044,ANTIOQUIA,ANDES,MONTE VERDE
346,5034,5034045,ANTIOQUIA,ANDES,ORIZABA
347,5034,5034046,ANTIOQUIA,ANDES,PALESTINA
348,5034,5034047,ANTIOQUIA,ANDES,RESERVA FORESTAL
349,5034,5034048,ANTIOQUIA,ANDES,RIO CLARO
350,5034,5034049,ANTIOQUIA,ANDES,RISARALDA
351,5034,5034050,ANTIOQUIA,ANDES,SAN AGUSTIN
352,5034,5034051,ANTIOQUIA,ANDES,SAN ANTONIO
353,5034,5034052,ANTIOQUIA,ANDES,SAN BARTOLO
354,5034,5034053,ANTIOQUIA,ANDES,SAN CARLOS
355,5034,5034054,ANTIOQUIA,ANDES,SAN FERNANDO
356,5034,5034055,ANTIOQUIA,ANDES,SAN GREGORIO
357,5034,5034056,ANTIOQUIA,ANDES,SAN JULIAN
358,5034,5034057,ANTIOQUIA,ANDES,SAN MIGUEL
359,5034,5034058,ANTIOQUIA,ANDES,SAN PEDRO ABAJO
360,5034,5034059,ANTIOQUIA,ANDES,SAN PEDRO ARRIBA
361,5034,5034060,ANTIOQUIA,ANDES,SAN PERUCHO
362,5034,5034061,ANTIOQUIA,ANDES,SANTA ELENA
363,5034,5034062,ANTIOQUIA,ANDES,SANTA ISABEL
364,5034,5034063,ANTIOQUIA,ANDES,VALLE UMBRÌA
365,5034,5034064,ANTIOQUIA,ANDES,YARUMAL
366,5036,5036001,ANTIOQUIA,ANGELÓPOLIS,CIENAGUITA
367,5036,5036002,ANTIOQUIA,ANGELÓPOLIS,EL BARRO
368,5036,5036003,ANTIOQUIA,ANGELÓPOLIS,EL NUDILLO
369,5036,5036004,ANTIOQUIA,ANGELÓPOLIS,LA CASCAJALA
370,5036,5036005,ANTIOQUIA,ANGELÓPOLIS,LA CLARA
371,5036,5036006,ANTIOQUIA,ANGELÓPOLIS,LA ESTACIÓN
372,5036,5036007,ANTIOQUIA,ANGELÓPOLIS,PROMISIÓN
373,5036,5036008,ANTIOQUIA,ANGELÓPOLIS,ROMEDAL
374,5036,5036009,ANTIOQUIA,ANGELÓPOLIS,SAN ISIDRO
375,5036,5036010,ANTIOQUIA,ANGELÓPOLIS,SANTA ANA
376,5036,5036011,ANTIOQUIA,ANGELÓPOLIS,SANTA BARBARA
377,5036,5036012,ANTIOQUIA,ANGELÓPOLIS,SANTA RITA
378,5038,5038001,ANTIOQUIA,ANGOSTURA,ALTO RHIN
379,5038,5038002,ANTIOQUIA,ANGOSTURA,BATEA SECA
380,5038,5038003,ANTIOQUIA,ANGOSTURA,CAÑAVERAL ABAJO
